id sire dam hwpmgs bwt
4031177181054 3977138872109 3977141131617 403108772 295
4031177181060 3977144261003 3977141131617 403206771 294
4031177181063 3977135732148 3977141131617 403308772 270
4031177181371 3980132611638 3977141131627 403308772 269
4031177181372 3977138872109 3977141131627 403308772 281
4031177181563 3977138872109 3977141131912 403108772 258
4031177181660 3977144351412 3977141132107 403208772 262
4031177181662 3980132611638 3977141132107 403308772 276
4031177182058 3977135752107 3977141151818 403108772 294
4031177182059 3977135752107 3977141151818 403108772 283
4031177182060 3977135752107 3977141151818 403108772 236
4031177182061 3977135752107 3977141151818 403108772 261
4031177191173 3977144351412 3977141161206 403305771 247
4031177191551 3977144261003 3977141171115 403107771 295
4031177191553 3977144261003 3977141171115 403208772 285
4031177191554 3977144261003 3977141171115 403206771 279
4031177191555 3977144261003 3977141171115 403206771 282
4031177192175 3980132611638 3977141182022 403208772 264
4031177201358 3980132611638 3977141192116 403106771 270
4031177201360 3980132611638 3977141192116 403106771 283
4031177201858 3977135732148 3977141211828 403108772 262
4031177201962 3977138872109 3977141212021 403108772 268
4031177201964 3977138872109 3977141212021 403106771 305
4031177211373 3980132611638 3977141222120 403206771 283
4031177211378 3980132611638 3977141222120 403308772 250
4031177211561 3980132611638 3977141231317 403206771 284
4031177211563 3980132611638 3977141231317 403306772 284
4031177211564 3980132611638 3977141231317 403308772 251
4031177211565 3980132611638 3977141231317 403308772 273
4031177211746 3980132611638 3977141241116 403106771 318
4031177221244 3980132611638 3977144281114 403308772 280
4031177221350 3977138872109 3977144291916 403208772 271
4031177221351 3977138872109 3977144291916 403206771 285
4031177221447 3977138872109 3977144301310 403308772 268
4031177221557 3977144261003 3977144301413 403108772 257
4031177221558 3977144261003 3977144301413 403106771 304
4031177221560 3977144261003 3977144301413 403206772 257
4031177222153 3977144261003 3977144352012 403308772 271
4031177231853 3980132611638 3977147461702 403108772 288
4031177231854 3980132611638 3977147461702 403106771 306
4031177231856 3977138872109 3977147461702 403208772 245
4031177231857 3980132611638 3977147461702 403206771 298
4031177231859 3980132611638 3977147461702 403308772 235
4031177232055 3980132611638 3977147461708 403106771 288
4031177232056 3980132611638 3977147461708 403108772 275
4031177232058 3980132611638 3977147461708 403208772 256
4031177232061 3977144351412 3977147461708 403308772 245
4031177232062 3977144351412 3977147461708 403305771 279
4031177241444 3977144261003 3977147541105 403206771 298
4031180251148 3980135751443 3980132642147 403208802 277
4031180261954 3980144351424 3980135771522 403108802 275
4031180271066 3980141182132 3980138851251 403206801 277
4031180271067 3980141182132 3980138851251 403208802 285
4031180271352 3980144351424 3980138861339 403308802 261
4031180271353 3980144351424 3980138861339 403308802 246
4031180272165 3980144261020 3980138912139 403108802 248
4031180272169 3980144261020 3980138912139 403308802 263
4031180272170 3980135751443 3980138912139 403308802 261
4031180281247 3980144352027 3980138931350 403107801 332
4031180291253 3980144352027 3980141121730 403107801 335
4031180291256 3980141182132 3980141121730 403206801 280
4031180291257 3980135751443 3980141121730 403206801 288
4031180291953 3980144351424 3980141161215 403108802 265
4031180291959 3980144351424 3980141161215 403308802 289
4031180301358 3980141182132 3980141172138 403107802 231
4031180311454 3980135751443 3980141231431 403108802 257
4031180311764 3980135751443 3980141232026 403108802 261
4031180311863 3980144261020 3980141232146 403108802 261
4031180311864 3980144261020 3980141232146 403107801 303
4031180311866 3980144261020 3980141232146 403108802 264
4031180311943 3980150681203 3980141232151 403107801 323
4031180311945 3980141182132 3980141232151 403108802 286
4031180311946 3980141182132 3980141232151 403108802 250
4031180311947 3980141182132 3980141232151 403107801 323
4031180321568 3980135751443 3980144271117 403108802 278
4031180321569 3980135751443 3980144271117 403107801 308
4031180321574 3980135751443 3980144271117 403306801 303
4031180321575 3980135751443 3980144271117 403306801 312
4031180321576 3980135751443 3980144271117 403306801 308
4031180321851 3980144351424 3980144271504 403306802 261
4031180322049 3980135751443 3980144271507 403107801 299
4031180322051 3980135751443 3980144271507 403108802 271
4031180322052 3980135751443 3980144271507 403208802 259
4031180322053 3980135751443 3980144271507 403208802 298
4031180322057 3980135751443 3980144271507 403308802 268
4031180331856 3980135751443 3980144331621 403208802 279
4031180331950 3980144351424 3980144341624 403108802 298
4031180331952 3980144351424 3980144341624 403108802 293
4031180331953 3980144351424 3980144341624 403206801 301
4031180331955 3980144351424 3980144341624 403308802 325
4031180332156 3980144351424 3980144341635 403208802 283
4031180341146 3980135751443 3980144351426 403108802 291
4031180341150 3980135751443 3980144351426 403206801 274
4031180341152 3980135751443 3980144351426 403306801 308
4031180341847 3980144351424 3980144381529 403206801 288
4031180341848 3980144351424 3980144381529 403208802 274
4031180342058 3980135751443 3980147401012 403208802 274
4031180342060 3980135751443 3980147401012 403206801 292
4031180351279 3980144351424 3980147422109 403308802 293
4031180351281 3980135751443 3980147422109 403308802 259
4031180351759 3980141182132 3980147452110 403208802 257
4031180361366 3980135751443 3980147481018 403108802 253
4031180361367 3980135751443 3980147481018 403108802 261
4031180361368 3980135751443 3980147481018 403208802 265
4031180361370 3980135751443 3980147481018 403206801 259
4031180361371 3980135751443 3980147481018 403308802 238
4031180361373 3980135751443 3980147481018 403306801 280
4031180361374 3980135751443 3980147481018 403306801 277
4031180361453 3980135751443 3980147481318 403108802 285
4031180361458 3980135751443 3980147481318 403308802 256
4031180361459 3980135751443 3980147481318 403308802 249
4031180371154 3980138971638 3980147521109 403108802 287
4031180371561 3980135751443 3980147521408 403108802 274
4031180371562 3980135751443 3980147521408 403107802 268
4031180371563 3980135751443 3980147521408 403108802 250
4031180371564 3980135751443 3980147521408 403206801 291
4031180371765 3980135751443 3980147531113 403108802 255
4031180371767 3980135751443 3980147531113 403308802 235
4031180371768 3980135751443 3980147531113 403308802 275
4031180371769 3980135751443 3980147531113 403308802 276
4031180371857 3980150681203 3980147531118 403108802 275
4031180371858 3980150681203 3980147531118 403107801 333
4031180371860 3980150681203 3980147531118 403108802 253
4031180371861 3980150681203 3980147531118 403108802 240
4031180381157 3980135751443 3980147542012 403107801 321
4031180381261 3980141182132 3980150562102 403108802 276
4031180381266 3980135751443 3980150562102 403308802 249
4031180381268 3980144351424 3980150562102 403306801 307
4031180381469 3980144351424 3980150582101 403206802 255
4031180392060 3980144351424 3980135811366 403208802 254
4031180392061 3980141182132 3980135811366 403208802 270
4031180392062 3980144351424 3980135811366 403208802 296
4031180392065 3980141182132 3980135811366 403308802 265
4031180392067 3980141182132 3980135811366 403308802 263
4031180392164 3980135751443 3980135741275 403208802 259
4031180392166 3980135751443 3980135741275 403208802 264
4031180392167 3980135751443 3980135741275 403306801 267
4031180392168 3980135751443 3980135741275 403306801 291
4031180392170 3980135751443 3980135741275 403308802 275
4031195111884 3995156911004 3995165481907 403107951 283
4031195111885 3995159201920 3995162341411 403156952 207
4031195111887 3995159201920 3995153782147 403155952 231
4031195111890 3995159181309 3995153761341 403107951 284
4031195111891 3995162261415 3995156881923 403156952 242
4031195111901 3995159201920 3995159202017 403156952 247
4031195111903 3995153801133 3995159151111 403154952 255
4031195111904 3995162261414 3995159201721 403107951 278
4031195111906 3995159181309 3995165431309 403156952 263
4031195111908 3995159201920 3995156851038 403154952 255
4031195111909 3995159181309 3995165512002 403154952 223
4031195111911 3995159181309 3995156941634 403107951 321
4031195111912 3995162261415 3995156871341 403107951 300
4031195111914 3995159201920 3995165481804 403107951 301
4031195111919 3995153841856 3995165512005 403107951 302
4031195111923 3995159201920 3995153751246 403107951 275
4031195111925 3995162261414 3995153751239 403155952 248
4031195111927 3995162261414 3995153801441 403107951 289
4031195111928 3995159201920 3995153811543 403107951 307
4031195111929 3995162261415 3995153801542 403107951 291
4031195111930 3995162261414 3995153761337 403107951 295
4031195111932 3995156892039 3995162331222 403156952 243
4031195111934 3995162261415 3995156951934 403156952 254
4031195111936 3995153841856 3995156882049 403154952 229
4031195111937 3995162261414 3995153801840 403107951 267
4031195111940 3995159181309 3995153771139 403107952 251
4031195111942 3995162261415 3995153781853 403154952 246
4031195111944 3995159181309 3995165431309 403156952 253
4031195111950 3995156892039 3995159201618 403156952 244
4031195111953 3995159201920 3995156882039 403155952 220
4031195111955 3995162261415 3995153831135 403156952 244
4031195111956 3995153841856 3995153841853 403107951 313
4031195111957 3995159181309 3995156891952 403156952 218
4031195111959 3995162261414 3995156851138 403107951 285
4031195111960 3995162261414 3995153812044 403155952 252
4031195111961 3995162261415 3995159131217 403156952 210
4031195111962 3995159181309 3995156851728 403107952 281
4031195111965 3995153841856 3995162251305 403107951 307
4031195111966 3995165481803 3995153811542 403156952 261
4031195111969 3995153841856 3995156882048 403156952 193
4031195111973 3995159201920 3995156951426 403156952 228
4031195111976 3995159181309 3995159121920 403154952 245
4031195111977 3995162261415 3995159141206 403154952 262
4031195111982 3995165481803 3995159221519 403107951 274
4031195111987 3995159201920 3995156851038 403156952 281
4031195111988 3995162261414 3995153801542 403156952 261
4031195111994 3995153801133 3995156882049 403107951 286
4031195112002 3995156892039 3995153711943 403107951 267
4031195112006 3995162261414 3995159151527 403154952 252
4031195112008 3995156892039 3995153831135 403154952 240
4031195112011 3995162361801 3995156851138 403154952 247
4031195112012 3995159181309 3995159112006 403107951 294
4031195112014 3995162261414 3995153761337 403107951 300
4031195112016 3995153841856 3995156941428 403154952 241
4031195112018 3995156892039 3995153841853 403156952 267
4031195112019 3995162261415 3995159161925 403154952 246
4031195112020 3995153801133 3995156871431 403107951 311
4031195112023 3995162261415 3995156951432 403107951 305
4031195112024 3995159181309 3995159131624 403154952 228
4031195112026 3995156892125 3995156941043 403107951 317
4031195112027 3995162261414 3995153792141 403156952 266
4031195112028 3995153801133 3995153751246 403107951 286
4031195112030 3995153801133 3995159151111 403107951 314
4031195112034 3995159201920 3995156981018 403156952 223
4031195112037 3995153841856 3995156851334 403154952 243
4031195112043 3995156892039 3995156891952 403107951 284
4031195112045 3995159181309 3995162311613 403155952 238
4031195112046 3995156892039 3995159121216 403107951 293
4031195112047 3995159201920 3995153751246 403107951 318
4031195112049 3995156892039 3995159141206 403107951 283
4031195112050 3995165481803 3995165401503 403107951 274
4031195112051 3995162261415 3995153781853 403107951 323
4031195112052 3995162261414 3995153812044 403107951 260
4031195112053 3995162261414 3995156951312 403107951 292
4031195112056 3995153841856 3995156882048 403107951 281
4031195112058 3995159181309 3995153761045 403107951 306
4031195112059 3995162261414 3995153812044 403107951 270
4031195112060 3995153801133 3995159181015 403107951 293
4031195112061 3995159201920 3995153771139 403107951 307
4031195112066 3995162261415 3995162351204 403107951 300
4031195112068 3995153841856 3995162251305 403107951 298
4031195112069 3995159201920 3995159141206 403107951 311
4031195112076 3995162261414 3995159151527 403156952 271
4031195112077 3995162261414 3995156891952 403156952 238
4031195112079 3995162261414 3995159201011 403107951 285
4031195112080 3995162261414 3995159151527 403107951 283
4031195112083 3995153841856 3995156941433 403154952 223
4031195112087 3995153841856 3995153841853 403156952 237
4031195112091 3995159181309 3995153721524 403107951 285
4031195112092 3995159181309 3995153721524 403156952 239
4031195112093 3995153801133 3995162272014 403107951 316
4031195112094 3995162261415 3995162261421 403155952 232
4031195112102 3995153841856 3995162261214 403107951 325
4031195112104 3995162261414 3995159201618 403154952 254
4031195112107 3995159201920 3995156981018 403154952 257
4031195112108 3995153841856 3995159201721 403107951 323
4031195112109 3995159201920 3995162331118 403156952 273
4031195112110 3995153841856 3995156881732 403154952 254
4031195112111 3995159181309 3995159112006 403107951 287
4031195112114 3995162261414 3995156891952 403107951 257
4031195112115 3995156892039 3995153841853 403107951 281
4031195112116 3995159201920 3995153721832 403154952 227
4031195112119 3995153831324 3995159171913 403107951 297
4031195112120 3995153801133 3995159221515 403154952 271
4031195112122 3995159201920 3995165481804 403156952 256
4031195112125 3995156892125 3995162311613 403107951 277
4031195112127 3995156892039 3995159241111 403156952 219
4031195112128 3995162261414 3995156882051 403156952 234
4031195112129 3995159201920 3995156941634 403154952 225
4031195112132 3995156892125 3995165411406 403107951 296
4031195112133 3995159181309 3995159121920 403156952 247
4031195112134 3995153841856 3995159121216 403107951 302
4031195112135 3995156911004 3995156941831 403107951 296
4031195112136 3995153841856 3995156881732 403107951 312
4031195112137 3995156892125 3995156981429 403107951 269
4031195112139 3995159201920 3995159241106 403107951 290
4031195112142 3995159201920 3995153721832 403107951 297
4031195112144 3995153801133 3995156871431 403107951 284
4031195112149 3995165431305 3995156881526 403107951 256
4031195112150 3995159181309 3995153841853 403156952 229
4031195112153 3995159181309 3995162311613 403107951 300
4031195112154 3995156892125 3995156951934 403107951 293
4031195112155 3995159181309 3995153801045 403107951 290
4031195112157 3995165431305 3995159171913 403107951 312
4031195112159 3995159181309 3995159131624 403156952 240
4031195112161 3995156911004 3995153811640 403107951 309
4031195112163 3995156892039 3995156851334 403107951 294
4031195112167 3995159201920 3995156851138 403154952 241
4031195112168 3995159201920 3995156892132 403107951 311
4031195112170 3995159181309 3995162381106 403107951 305
4031195112171 3995156911004 3995153782147 403107951 280
4031195112174 3995162261414 3995153761337 403155952 282
4031195112177 3995153801133 3995165411406 403107951 298
4031195112179 3995159181309 3995159221515 403107951 293
4031195112182 3995162261414 3995162352015 403107951 286
4031195112183 3995156892125 3995153841852 403107951 286
4031195112188 3995162261414 3995153812044 403156952 230
4031195112189 3995159201920 3995156851038 403107951 322
4031195112191 3995162261414 3995153792141 403107951 280
4031195112193 3995159201920 3995159131217 403155952 270
4031195112194 3995153831324 3995153781850 403107951 283
4031195121001 3995153841856 3995156881732 403107951 323
4031195121002 3995156892039 3995159141206 403156952 244
4031195121003 3995162261414 3995156882051 403107952 235
4031195121012 3995156892039 3995153761436 403156952 244
4031195121016 3995162261415 3995159112006 403107951 288
4031195121018 3995153831324 3995162341407 403156952 230
4031195121019 3995156911004 3995156941831 403107951 299
4031195121020 3995165431305 3995162251305 403154952 226
4031195121024 3995159201920 3995153811543 403107951 325
4031195121025 3995159181309 3995165512002 403156952 270
4031195121027 3995159201920 3995153771139 403155952 264
4031195121030 3995162261414 3995159201011 403154952 228
4031195121035 3995153841856 3995156871928 403156952 237
4031195121037 3995159181309 3995162271708 403154952 262
4031195121038 3995159201920 3995153701239 403107951 314
4031195121039 3995153831324 3995156951426 403107952 239
4031195121040 3995162261414 3995153761337 403107951 308
4031195121043 3995153841856 3995159121216 403107951 333
4031195121046 3995159201920 3995162341003 403154952 249
4031195121047 3995156892039 3995153811542 403107951 318
4031195121050 3995159181309 3995153811637 403154952 249
4031195121054 3995162261415 3995156911745 403154952 270
4031195121057 3995159181309 3995159131624 403156952 234
4031195121058 3995165431305 3995153801441 403156952 261
4031195121060 3995165431305 3995159121925 403156952 257
4031195121061 3995162261415 3995156941423 403156952 259
4031195121062 3995153841856 3995156882048 403154952 230
4031195121063 3995153841856 3995156911739 403154952 233
4031195121065 3995165431305 3995156941634 403156952 234
4031195121068 3995153841856 3995156871928 403156952 247
4031195121071 3995159181309 3995153801648 403107951 294
4031195121072 3995162261415 3995156882045 403156952 216
4031195121074 3995153841856 3995156851226 403154952 216
4031195121076 3995159131211 3995156871928 403154952 254
4031195121078 3995156892039 3995159202017 403155952 249
4031195121079 3995159201920 3995159202017 403107951 277
4031195121080 3995156911004 3995156921333 403107951 318
4031195121082 3995162261414 3995156891952 403156952 235
4031195121083 3995159131211 3995162251305 403156952 229
4031195121087 3995156892039 3995159141206 403154952 236
4031195121090 3995162261415 3995156851728 403156952 235
4031195121093 3995159181309 3995153801045 403156952 253
4031195121105 3995162261415 3995156951934 403156952 238
4031195121106 3995159181309 3995153701239 403156952 234
4031195121107 3995165481803 3995159221519 403156952 205
4031195121111 3995162261415 3995156851728 403154952 244
4031195121114 3995156892039 3995159131619 403107951 274
4031195121116 3995153801133 3995156871341 403154952 246
4031195121117 3995165481803 3995153771139 403155952 236
4031195121120 3995156911004 3995162261214 403107951 297
4031195121122 3995153801133 3995153801648 403155952 243
4031195121123 3995153831324 3995159171913 403107951 298
4031195121126 3995162261415 3995159231520 403155952 246
4031195121127 3995156892125 3995156981429 403155952 247
4031195121128 3995153801133 3995159181015 403155952 239
4031195121140 3995159181309 3995162311613 403155952 225
4031195121145 3995156892039 3995153761436 403155952 246
4031195121146 3995165481803 3995159122011 403155952 230
4031195121147 3995156892039 3995162351204 403155952 238
4031195121152 3995159112001 3995153811543 403155952 253
4031195121155 3995159201920 3995159201011 403155952 240
4031195121159 3995165481803 3995162251614 403155952 238
4031195121163 3995156892039 3995162351204 403155952 249
4031195121165 3995156892125 3995162341407 403155952 255
4031195121166 3995156892125 3995153751246 403155952 243
4031195121168 3995165481803 3995159122011 403155952 272
4031195121177 3995156892125 3995153761341 403256952 247
4031195121179 3995159201920 3995165512002 403206951 271
4031195121180 3995162261415 3995159221519 403206951 265
4031195121181 3995162261415 3995156881923 403208952 279
4031195121182 3995162261415 3995153722120 403256952 264
4031195121185 3995159201920 3995156891952 403206951 278
4031195121186 3995159201920 3995159201011 403206951 261
4031195121193 3995156892125 3995153801542 403255952 216
4031195121194 3995159201920 3995156851038 403206951 262
4031195121201 3995153841856 3995156851334 403256952 232
4031195121204 3995162261415 3995156981429 403206951 258
4031195121205 3995156911004 3995153721524 403256952 212
4031195121207 3995156892039 3995156871431 403254952 254
4031195121211 3995159201920 3995153751246 403206951 274
4031195121212 3995156911004 3995153722120 403254952 222
4031195121213 3995162261415 3995156882049 403206951 289
4031195121216 3995162261415 3995162311613 403206951 278
4031195121218 3995159201920 3995162261214 403256952 210
4031195121219 3995162261415 3995156882045 403255952 220
4031195121220 3995162261414 3995159191617 403254952 252
4031195121221 3995165431305 3995156891952 403206951 267
4031195121223 3995153841856 3995153781850 403255952 235
4031195121227 3995165431305 3995159201618 403208952 260
4031195121231 3995159201920 3995156881732 403206951 292
4031195121233 3995156911004 3995165481907 403208952 250
4031195121238 3995162261414 3995156851138 403206951 271
4031195121239 3995162261415 3995156851728 403208952 253
4031195121242 3995159201920 3995153751246 403254952 251
4031195121243 3995162261414 3995153841854 403206951 258
4031195121246 3995162261414 3995159171913 403208952 264
4031195121247 3995159201920 3995159201011 403254952 240
4031195121250 3995165481803 3995159122010 403255952 275
4031195121252 3995153801133 3995159121920 403256952 249
4031195121253 3995156892125 3995156882039 403255952 197
4031195121255 3995156892125 3995153811640 403256952 234
4031195121257 3995156892125 3995156882045 403208952 245
4031195121263 3995162261415 3995159122011 403208952 233
4031195121266 3995156911004 3995165481804 403256952 239
4031195121268 3995156892125 3995153801542 403254952 223
4031195121269 3995162261414 3995153782147 403208952 251
4031195121272 3995159201920 3995153701239 403255952 256
4031195121278 3995153841856 3995159141619 403208952 214
4031195121281 3995165431305 3995162251305 403255952 256
4031195121285 3995153801133 3995159112006 403208952 243
4031195121286 3995162261415 3995156871935 403208952 231
4031195121287 3995162261414 3995153812044 403208952 233
4031195121288 3995153831324 3995162261421 403206951 266
4031195121289 3995153841856 3995156851334 403254952 264
4031195121293 3995153801133 3995156881732 403208952 259
4031195121301 3995153831324 3995159112006 403206952 238
4031195121304 3995159181309 3995159131619 403254952 239
4031195121306 3995162261415 3995156951312 403208952 265
4031195121309 3995159181309 3995156941043 403256952 228
4031195121316 3995162261415 3995156951934 403256952 177
4031195121317 3995159201920 3995156881923 403256952 236
4031195121324 3995159181309 3995156931635 403256952 249
4031195121325 3995153841856 3995156851226 403254952 258
4031195121326 3995159181309 3995153801045 403208952 225
4031195121329 3995159201920 3995153801648 403256952 242
4031195121330 3995165431305 3995159201618 403256952 242
4031195121335 3995156892125 3995156981429 403255952 223
4031195121336 3995162261415 3995153831135 403208952 259
4031195121337 3995153801133 3995153751239 403256952 243
4031195121339 3995159181309 3995153801045 403255952 228
4031195121340 3995162261415 3995156951934 403206951 263
4031195121342 3995162261415 3995156981018 403208952 281
4031195121343 3995159181309 3995153701239 403256952 235
4031195121344 3995162261415 3995156881925 403208952 257
4031195121346 3995162261414 3995153801840 403208952 247
4031195121347 3995162261414 3995153751239 403208952 251
4031195121348 3995156892125 3995156951934 403208952 256
4031195121350 3995162261415 3995156951934 403255952 261
4031195121354 3995159201920 3995153801648 403255952 246
4031195121355 3995153801133 3995156851927 403208952 250
4031195121357 3995153801133 3995156911739 403206951 272
4031195121359 3995156911004 3995156921333 403256952 231
4031195121360 3995153841856 3995162261817 403206951 277
4031195121361 3995162261415 3995159201721 403254952 224
4031195121363 3995162261415 3995156851728 403256952 268
4031195121364 3995153831324 3995156851927 403208952 262
4031195121367 3995159181309 3995153801045 403256952 240
4031195121371 3995156911004 3995159131217 403255952 234
4031195121376 3995165431305 3995159231520 403254952 231
4031195121380 3995153801133 3995141101075 403206951 246
4031195121381 3995159181309 3995159121216 403205951 300
4031195121387 3995159201920 3995156851038 403254952 255
4031195121388 3995162261415 3995153711943 403255952 238
4031195121389 3995159181309 3995156852116 403254952 275
4031195121392 3995162261415 3995156881732 403256952 240
4031195121393 3995153801133 3995156871929 403254952 223
4031195121407 3995162261414 3995153841854 403255952 229
4031195121408 3995153841856 3995156871935 403206952 265
4031195121409 3995159181309 3995162251614 403255952 247
4031195121412 3995159181309 3995162251614 403256952 237
4031195121413 3995156892125 3995156851226 403255952 246
4031195121424 3995156892125 3995162341407 403208952 251
4031195121427 3995153831324 3995153761337 403206951 292
4031195121429 3995156892039 3995153811640 403206951 283
4031195121431 3995153841856 3995156871431 403255952 216
4031195121434 3995153801133 3995159181015 403206951 278
4031195121436 3995159181309 3995162381104 403206951 292
4031195121441 3995159181309 3995162351204 403256952 252
4031195121442 3995159181309 3995156911745 403206951 279
4031195121443 3995159181309 3995156951934 403256952 256
4031195121444 3995156892125 3995156941831 403256952 236
4031195121445 3995162261415 3995156981018 403206951 269
4031195121446 3995162261415 3995162331118 403255952 240
4031195121448 3995162261415 3995162261421 403206951 251
4031195121452 3995162261415 3995156951312 403208952 269
4031195121455 3995153841856 3995156882049 403208952 247
4031195121458 3995159181309 3995159131624 403208952 245
4031195121462 3995159201920 3995153751239 403208952 249
4031195121463 3995153831324 3995153761337 403255952 237
4031195121464 3995153841856 3995162311613 403206951 311
4031195121465 3995159201920 3995156851038 403206951 297
4031195121466 3995162261415 3995153781853 403254952 250
4031195121467 3995159201920 3995156941428 403256952 271
4031195121468 3995159181309 3995153811640 403206951 252
4031195121471 3995162261414 3995153782147 403254952 248
4031195121474 3995153841856 3995156911745 403206951 289
4031195121479 3995159201920 3995156882051 403206951 268
4031195121483 3995156892125 3995156941831 403206951 280
4031195121488 3995153831324 3995156911745 403206951 284
4031195121490 3995159201920 3995162331118 403206951 252
4031195121492 3995153841856 3995156882049 403255952 228
4031195121504 3995156911004 3995159131217 403208952 253
4031195121509 3995162261415 3995153711943 403206951 245
4031195121510 3995156911004 3995153761045 403206951 254
4031195121512 3995156892039 3995165481907 403206951 294
4031195121515 3995159181309 3995162351204 403208952 270
4031195121516 3995159181309 3995156941423 403254952 243
4031195121517 3995156892125 3995153811640 403255952 271
4031195121523 3995159201920 3995156951312 403206951 293
4031195121528 3995159201920 3995153782154 403206951 274
4031195121529 3995165431305 3995162251305 403206951 290
4031195121530 3995159201920 3995156881732 403254952 227
4031195121532 3995159181309 3995162351204 403206951 264
4031195121536 3995156911004 3995159151527 403256952 260
4031195121539 3995162261415 3995156882045 403206951 266
4031195121549 3995162261415 3995156851138 403206951 289
4031195121554 3995162261415 3995162311613 403206952 250
4031195121557 3995162261414 3995156882051 403206951 261
4031195121558 3995159181309 3995159122011 403206951 271
4031195121562 3995159201920 3995153782154 403206951 290
4031195121564 3995153831324 3995156851927 403256952 245
4031195121567 3995153841856 3995153782147 403206951 288
4031195121568 3995156911004 3995153801045 403206951 255
4031195121572 3995165431305 3995159201618 403206951 249
4031195121578 3995153841856 3995156851138 403254952 236
4031195121579 3995156911004 3995153782147 403206951 258
4031195121580 3995159181309 3995153841853 403255952 248
4031195121583 3995159201920 3995165512005 403206951 281
4031195121585 3995162261415 3995159122011 403206951 283
4031195121590 3995153831324 3995159112006 403206951 258
4031195121593 3995165431305 3995162371712 403206951 273
4031195121606 3995162261415 3995156851728 403206952 241
4031195121608 3995165431305 3995159121920 403206951 288
4031195121612 3995153801133 3995156892132 403206951 242
4031195121616 3995159181309 3995162261214 403256952 245
4031195121621 3995153841856 3995156911739 403206951 273
4031195121624 3995159201920 3995153721832 403206951 298
4031195121625 3995165431305 3995156891952 403255952 235
4031195121628 3995156892039 3995159241111 403206951 263
4031195121631 3995156892039 3995159202017 403206951 286
4031195121632 3995153801133 3995156851334 403206951 244
4031195121635 3995162361801 3995153841853 403206952 246
4031195121636 3995156911004 3995156851334 403255952 233
4031195121637 3995156892125 3995153722120 403208952 246
4031195121642 3995159181309 3995165481907 403208952 239
4031195121644 3995162261415 3995156911739 403254952 236
4031195121649 3995159181309 3995141101075 403208952 258
4031195121650 3995159201920 3995162331118 403206951 279
4031195121651 3995156892039 3995153761341 403206951 281
4031195121662 3995159201920 3995156851038 403206951 288
4031195121666 3995162261415 3995156951432 403206951 270
4031195121672 3995159181309 3995159151111 403206951 290
4031195121673 3995153801133 3995156951426 403206951 251
4031195121680 3995165431305 3995153811543 403206951 265
4031195121681 3995165431305 3995159171913 403206951 281
4031195121688 3995162261415 3995156881732 403308952 244
4031195121689 3995162261415 3995156951934 403355952 279
4031195121692 3995165431305 3995153811640 403354952 272
4031195121701 3995162261415 3995162261421 403308952 258
4031195121707 3995162261414 3995153761337 403355952 257
4031195121710 3995153831324 3995165512005 403355952 235
4031195121724 3995159201920 3995159171913 403354952 250
4031195121725 3995165431305 3995153841854 403354952 259
4031195121739 3995156892125 3995162251305 403306951 281
4031195121745 3995153841856 3995159181015 403308952 222
4031195121748 3995162261414 3995153801036 403308952 267
4031195121752 3995162261414 3995153711943 403306952 244
4031195121753 3995165431305 3995159202017 403355952 233
4031195121760 3995153801133 3995162341407 403356952 254
4031195121764 3995165431305 3995159201618 403354952 240
4031195121765 3995159181309 3995156871431 403355952 249
4031195121768 3995153841856 3995156941831 403354952 247
4031195121773 3995159201920 3995159201721 403356952 232
4031195121776 3995153841856 3995162311613 403308952 272
4031195121777 3995162261415 3995156881732 403354952 235
4031195121780 3995159201920 3995162352015 403355952 253
4031195121781 3995165431305 3995159151111 403308952 278
4031195121782 3995153831324 3995165512005 403356952 264
4031195121783 3995159201920 3995156881923 403354952 259
4031195121789 3995162261415 3995153781853 403356952 253
4031195121792 3995153801133 3995156882051 403356952 247
4031195121794 3995156911004 3995159181015 403306951 282
4031195121805 3995156892039 3995159131624 403308952 261
4031195121807 3995159201920 3995153721221 403354952 248
4031195121815 3995153801133 3995153811542 403354952 262
4031195121817 3995165431305 3995153781850 403306951 310
4031195121818 3995159181309 3995156931635 403354952 253
4031195121822 3995159181309 3995165512002 403306951 293
4031195121824 3995159201920 3995159201721 403306951 300
4031195121825 3995162261414 3995153812044 403306951 293
4031195121826 3995153801133 3995162381106 403306951 262
4031195121828 3995156911004 3995162261421 403306951 274
4031195121832 3995159201920 3995153801441 403308952 282
4031195121834 3995165431305 3995162351204 403356952 232
4031195121847 3995162261414 3995159151111 403354952 276
4031195121849 3995153841856 3995153701239 403308952 251
4031195121851 3995153801133 3995162251614 403308952 217
4031195121855 3995153801133 3995156911745 403356952 271
4031195121863 3995162261414 3995159122009 403354952 228
4031195121869 3995159201920 3995159201011 403354952 226
4031195121872 3995165431305 3995162261817 403354952 244
4031195121875 3995156892039 3995153761341 403308952 267
4031195121876 3995162261414 3995159151111 403356952 249
4031195121886 3995162261415 3995159241106 403306951 291
4031195121887 3995159181309 3995165512002 403355952 228
4031195121892 3995162261415 3995156882045 403308952 252
4031195121903 3995165481803 3995159201618 403306952 261
4031195121912 3995165431305 3995153841854 403306951 279
4031195121914 3995159201920 3995159231520 403306951 269
4031195121915 3995153841856 3995156941831 403308952 252
4031195121917 3995159181309 3995153811543 403306951 315
4031195121924 3995159181309 3995156941423 403306951 285
